gid,year,bdist2,bdist3,capdist,gwno
68632,2014,610.68414,1.2975392,979.6094,160
68633,2014,647.70294,7.3703966,958.75,160
69051,2014,1740.7888,1.3169672,846.4731,900
69052,2014,1702.1494,19.81381,829.79065,900
69053,2014,1663.5457,58.63858,815.0758,900
69054,2014,1624.9818,81.027145,802.4374,900
69055,2014,1586.4623,65.74014,791.97504,900
69056,2014,1547.9918,24.898724,783.7763,900
69057,2014,1509.5757,1.9809049,777.913,900
69103,2014,1631.1687,5.4260526,312.11035,920
69104,2014,1651.6655,35.515778,273.35706,920
69105,2014,1672.7057,72.31308,235.56134,920
69106,2014,1694.2678,71.37185,199.27051,920
69107,2014,1716.3314,36.388294,165.47923,920
69108,2014,1738.8763,6.401289,136.06427,920
69109,2014,1761.8834,25.966158,114.45242,920
69332,2014,185.35855,17.159979,973.7882,155
69333,2014,146.73978,0.43865287,960.4174,155
69334,2014,109.64052,4.23652,948.9034,155
69335,2014,70.382164,3.9600134,939.3148,155
69336,2014,29.961658,13.64652,931.7114,155
69337,2014,8.284966,8.284966,1392.2311,160
69338,2014,46.357803,46.357803,1356.6449,160
69339,2014,86.71927,86.71927,1321.5344,160
69340,2014,126.81247,126.81247,1286.9397,160
69341,2014,167.3534,167.3534,1252.9043,160
69342,2014,208.26892,208.26892,1219.4763,160
69343,2014,249.37366,249.37366,1186.708,160
69344,2014,290.58624,264.25378,1154.6566,160
69345,2014,331.86536,222.928,1123.3844,160
69346,2014,373.18774,181.6861,1092.9592,160
69347,2014,414.5154,140.60402,1063.4548,160
69348,2014,455.81973,99.798836,1034.9507,160
69349,2014,497.1374,59.643963,1007.5327,160
69350,2014,538.4715,19.408405,981.2928,160
69351,2014,579.8173,20.416857,956.3286,160
69770,2014,1799.5114,17.280235,816.4261,900
69771,2014,1760.965,18.939173,796.6112,900
69772,2014,1722.4634,51.370514,778.7265,900
69773,2014,1684.0111,64.98733,762.90826,900
69774,2014,1645.6132,64.04649,749.28796,900
69775,2014,1607.2749,69.66379,737.9877,900
69776,2014,1569.0022,42.87919,729.1156,900
69777,2014,1530.8015,2.7010655,722.7615,900
69823,2014,1679.7972,20.804419,299.08588,920
69824,2014,1699.8767,3.1767323,258.04263,920
69825,2014,1720.5006,32.985214,217.25691,920
69826,2014,1741.6489,56.854755,176.90868,920
69827,2014,1763.3019,48.672905,137.38588,920
69828,2014,1785.4401,36.36743,99.67744,920
69829,2014,1808.0449,3.042161,66.926125,920
69831,2014,1854.5817,14.428585,63.365326,920
69832,2014,1878.4788,32.72913,94.90903,920
70053,2014,155.46404,11.532601,907.5856,155
70054,2014,113.758194,33.67458,895.30273,155
70055,2014,72.24429,28.912083,885.0589,155
70056,2014,31.08176,21.241386,876.9259,155
70057,2014,9.382671,9.382671,1364.8231,160
70058,2014,51.147984,51.147984,1328.2303,160
70059,2014,92.933205,92.933205,1292.0787,160
70060,2014,134.73616,134.73616,1256.4076,160
70061,2014,176.55548,176.55548,1221.26,160
70062,2014,218.38979,218.38979,1186.6837,160
70063,2014,260.23767,260.23767,1152.731,160
70064,2014,302.09778,259.26517,1119.4596,160
70065,2014,342.7998,217.42929,1086.9333,160
70066,2014,383.23886,175.64606,1055.2219,160
70067,2014,423.90836,133.96895,1024.4021,160
70068,2014,464.7466,92.53773,994.55774,160
70069,2014,505.7115,51.317867,965.77997,160
70070,2014,546.7733,10.172026,938.16797,160
70072,2014,629.10724,26.927326,886.8757,160
70073,2014,670.35095,9.393183,863.4305,160
70074,2014,709.36487,9.852395,841.6197,160
70075,2014,748.6485,21.21657,821.57416,160
70490,2014,1820.995,3.683588,768.7844,900
70491,2014,1782.6036,42.20646,747.5496,900
70492,2014,1744.2706,25.18585,728.3181,900
70493,2014,1706.0016,9.716868,711.253,900
70494,2014,1667.8022,12.212006,696.514,900
70495,2014,1629.679,27.368021,684.25183,900
70496,2014,1591.6321,36.689034,674.60205,900
70497,2014,1553.6566,3.5956054,667.6782,900
70544,2014,1748.5082,30.353016,254.1913,920
70545,2014,1768.733,11.0998745,212.3164,920
70546,2014,1789.4836,26.606495,170.44563,920
70547,2014,1810.7411,3.1759398,128.58508,920
70548,2014,1832.4869,2.4599686,86.75193,920
70549,2014,1854.7029,0.39097136,45.02594,920
70550,2014,1877.3715,2.4159539,6.214468,920
70551,2014,1900.4755,19.902197,39.494507,920
70552,2014,1923.9983,11.908348,81.184204,920
70553,2014,1947.9236,19.151314,123.01068,920
70773,2014,152.04692,11.38477,855.09814,155
70774,2014,109.82344,49.219543,841.95526,155
70775,2014,67.60942,67.60942,830.9751,155
70776,2014,25.456783,25.456783,822.2446,155
70777,2014,14.431559,14.431559,1339.1332,160
70778,2014,52.506325,52.506325,1301.5422,160
70779,2014,89.24808,89.24808,1264.3547,160
70780,2014,128.35956,128.35956,1227.6085,160
70781,2014,168.57288,168.57288,1191.3455,160
70782,2014,209.6302,209.6302,1155.6122,160
70783,2014,251.1169,251.1169,1120.4604,160
70784,2014,292.84952,260.2201,1085.9478,160
70785,2014,334.73495,218.34126,1052.138,160
70786,2014,376.72116,176.5871,1019.10223,160
70787,2014,418.77664,135.02388,986.9192,160
70788,2014,456.71533,93.57218,955.67596,160
70789,2014,494.26978,53.010273,925.4687,160
70790,2014,532.6208,14.527541,896.40295,160
70791,2014,571.60706,1.5843854,868.59436,160
70792,2014,611.10583,23.017052,842.1682,160
70793,2014,651.02277,39.24613,817.2594,160
70794,2014,691.28424,45.6727,794.01154,160
70795,2014,731.8323,29.196962,772.5752,160
70796,2014,772.6206,1.2119218,753.10583,160
71210,2014,1843.861,1.446394,722.26886,900
71211,2014,1805.6519,6.124743,699.4557,900
71212,2014,1767.5156,22.696327,678.7105,900
71214,2014,1691.461,32.133583,644.2063,900
71215,2014,1653.5575,26.46761,630.8305,900
71216,2014,1615.7543,10.992196,620.2732,900
71217,2014,1577.9769,10.283153,612.6804,900
71265,2014,1817.3674,2.872052,221.6317,920
71266,2014,1837.736,2.5500855,181.58258,920
71267,2014,1858.6128,20.455978,142.68668,920
71268,2014,1879.9801,6.341944,106.22047,920
71269,2014,1901.8206,23.912893,75.77883,920
71270,2014,1924.1171,24.89901,61.14409,920
71271,2014,1946.8529,11.089646,72.604126,920
71272,2014,1970.0121,41.464005,101.689026,920
71273,2014,1993.5789,5.0262656,137.64568,920
71274,2014,2017.5378,30.883762,176.31818,920
71493,2014,161.52148,0.5068552,803.0215,155
71494,2014,121.975075,38.07669,788.9114,155
71495,2014,79.47686,68.97055,777.0983,155
71496,2014,37.106236,37.106236,767.6888,155
71497,2014,2.2026508,2.2026508,760.77216,155
71498,2014,35.983936,35.983936,1276.6882,160
71499,2014,78.26105,78.26105,1238.4781,160
71500,2014,120.59192,120.59192,1200.6666,160
71501,2014,163.009,163.009,1163.2935,160
71502,2014,204.87776,204.87776,1126.4037,160
71503,2014,245.33351,245.33351,1090.0474,160
71504,2014,283.71793,271.75735,1054.2808,160
71505,2014,318.87302,231.39554,1019.16705,160
71506,2014,355.75775,191.30113,984.77716,160
71507,2014,393.8855,152.25095,951.19055,160
71508,2014,432.927,115.5492,918.49646,160
71509,2014,472.6548,83.397064,886.7945,160
71510,2014,512.9083,57.246075,856.1958,160
71511,2014,553.5719,52.161884,826.82385,160
71512,2014,594.5602,69.67934,798.8149,160
71513,2014,635.8092,91.207466,772.318,160
71514,2014,677.2703,65.005356,747.49475,160
71515,2014,718.9055,22.972647,724.51794,160
71516,2014,748.7968,11.098172,703.5692,160
71928,2014,1944.2988,18.79258,731.7261,900
71929,2014,1906.1409,26.48816,703.5738,900
71936,2014,1641.0533,24.156162,566.1807,900
71937,2014,1603.5142,0.36680827,557.7919,900
71986,2014,1886.3734,27.453836,207.50092,920
71991,2014,1993.6797,2.313153,123.07796,920
71992,2014,2016.4861,44.230793,142.3217,920
71993,2014,2039.7041,36.479244,170.07535,920
71994,2014,2063.319,1.2556725,202.87527,920
72213,2014,172.24854,22.014154,751.44006,155
72214,2014,131.09781,10.908155,736.23553,155
72215,2014,89.60928,50.590614,723.4737,155
72216,2014,46.78244,46.78244,713.28595,155
72217,2014,4.2951508,4.2951508,705.7841,155
72218,2014,26.506704,26.506704,1253.777,160
72219,2014,65.88102,65.88102,1214.5664,160
72220,2014,107.922516,107.922516,1175.7087,160
72221,2014,149.56253,149.56253,1137.2412,160
72222,2014,182.2654,182.2654,1099.2059,160
72223,2014,217.0349,217.0349,1061.6506,160
72224,2014,254.39159,254.39159,1024.6292,160
72225,2014,293.3478,253.71126,988.20245,160
72226,2014,333.34225,217.35179,952.44,160
72227,2014,374.04105,183.64973,917.4205,160
72228,2014,415.23605,152.64688,883.23334,160
72229,2014,456.79196,126.26352,849.98,160
72230,2014,498.61743,109.960625,817.7753,160
72231,2014,540.64874,107.028725,786.7492,160
72232,2014,582.838,117.7868,757.0473,160
72233,2014,625.0933,123.614235,728.8326,160
72234,2014,667.40027,82.07538,702.28503,160
72235,2014,709.80273,40.91243,677.6015,160
72236,2014,702.7838,10.63961,654.99335,160
72648,2014,1969.3527,8.634961,692.0521,900
72649,2014,1931.3724,11.319816,661.9991,900
72656,2014,1667.7214,9.169585,512.39795,900
72657,2014,1630.5093,18.219706,503.04678,900
72708,2014,1976.1749,29.52148,193.10593,920
72709,2014,1997.3024,13.399785,177.95166,920
72710,2014,2018.8907,11.748177,172.14249,920
72711,2014,2040.9244,30.100645,176.60318,920
72712,2014,2063.3884,63.655178,190.614,920
72713,2014,2086.2678,60.49072,212.29202,920
72714,2014,2109.548,19.35371,239.56422,920
72715,2014,2133.2153,13.715774,270.74463,920
72934,2014,139.07974,2.012343,684.0117,155
72935,2014,98.19057,41.091106,670.1606,155
72936,2014,60.261566,60.261566,659.07294,155
72937,2014,30.842772,30.842772,650.8903,155
72938,2014,11.942494,11.942494,1232.9158,160
72939,2014,55.06849,55.06849,1192.7369,160
72940,2014,81.23514,81.23514,1152.863,160
72941,2014,114.66821,114.66821,1113.3282,160
72942,2014,152.89539,152.89539,1074.171,160
72943,2014,193.28668,193.28668,1035.4354,160
72944,2014,234.72665,234.72665,997.17175,160
72945,2014,276.74365,276.74365,959.4376,160
72946,2014,318.99237,253.0484,922.299,160
72947,2014,361.33057,222.55316,885.832,160
72948,2014,403.87042,196.14153,850.1241,160
72949,2014,446.5631,176.23715,815.2761,160
72950,2014,489.3675,164.36096,781.4041,160
72951,2014,532.2555,162.33359,748.64154,160
72952,2014,575.2073,164.38135,717.14154,160
72953,2014,618.2083,121.288475,687.0786,160
72954,2014,661.2479,78.294975,658.6505,160
72955,2014,685.7645,35.660103,632.0786,160
72956,2014,658.23584,2.817806,607.6074,160
72957,2014,632.6455,9.927524,585.5009,160
72958,2014,609.2385,28.278835,566.03705,160
73373,2014,1807.2809,15.734698,512.80457,900
73428,2014,2024.8184,0.78133863,244.00188,920
73429,2014,2045.6075,27.4763,232.10529,920
73430,2014,2066.8594,42.74985,227.64949,920
73431,2014,2088.5586,73.852905,231.06552,920
73432,2014,2110.6904,99.950035,242.02014,920
73433,2014,2133.241,58.7303,259.56033,920
73434,2014,2138.2175,19.487598,282.4614,920
73435,2014,2121.439,12.285141,309.53506,920
73436,2014,2105.6055,7.8299656,339.7847,920
73653,2014,200.24614,26.043648,650.2282,155
73654,2014,160.6743,15.067234,632.3505,155
73655,2014,117.90557,56.03452,617.23834,155
73656,2014,75.740234,75.740234,605.09924,155
73657,2014,35.870354,35.870354,596.11536,155
73658,2014,8.252902,8.252902,590.43085,155
73659,2014,11.787455,11.787455,1173.1053,160
73660,2014,53.27627,53.27627,1132.2568,160
73661,2014,95.67065,95.67065,1091.6945,160
73662,2014,138.64989,138.64989,1051.4525,160
73663,2014,181.88214,181.88214,1011.57056,160
73664,2014,225.21904,225.21904,972.0938,160
73665,2014,268.58624,268.58624,933.0751,160
73666,2014,311.98227,292.83047,894.57526,160
73667,2014,355.40552,266.34567,856.6656,160
73668,2014,398.84604,244.54555,819.42896,160
73669,2014,442.2976,228.58572,782.9626,160
73670,2014,485.75613,219.22762,747.38025,160
73671,2014,529.2188,204.75107,712.8154,160
73672,2014,572.6835,161.35011,679.42444,160
73673,2014,616.1486,117.97744,647.3899,160
73674,2014,659.6129,74.684746,616.9241,160
73675,2014,645.0231,31.804298,588.27167,160
73676,2014,615.4699,6.3545127,561.7111,160
73677,2014,587.8292,26.769459,537.5533,160
73678,2014,562.384,27.11478,516.1364,160
73679,2014,539.4457,22.993658,497.81503,160
73680,2014,519.34717,15.838656,482.94205,160
73681,2014,502.43,7.9076114,471.84406,160
73682,2014,489.02493,3.0206754,464.79193,160
73683,2014,478.109,15.857155,461.97113,160
73684,2014,459.61023,29.36085,463.45905,160
74086,2014,2098.2456,19.34069,691.95074,900
74087,2014,2060.478,1.6304823,655.4675,900
74088,2014,2022.7137,3.5510354,620.0229,900
74089,2014,1985.0546,31.42021,585.8063,900
74090,2014,1947.5078,30.139084,553.04675,900
74091,2014,1910.0817,21.940977,522.0198,900
74092,2014,1872.7848,6.8239875,493.05338,900
74093,2014,1835.6263,4.3020635,466.53244,900
74094,2014,1798.6162,9.2346325,442.8973,900
74095,2014,1761.7653,30.341133,422.6331,900
74149,2014,2084.7175,24.46813,286.77414,920
74150,2014,2103.9482,11.925644,283.15387,920
74151,2014,2115.2332,54.90207,285.9272,920
74152,2014,2124.8027,97.92677,294.91364,920
74153,2014,2105.6858,86.08525,309.57233,920
74154,2014,2087.446,56.950405,329.1459,920
74155,2014,2070.1494,38.07449,352.81674,920
74156,2014,2053.82,15.822367,379.81888,920
74157,2014,2038.4816,13.535932,409.4931,920
74373,2014,217.5554,20.189249,600.9238,155
74374,2014,177.40448,20.083504,581.40063,155
74375,2014,139.253,63.45948,564.8154,155
74376,2014,104.84467,104.84467,551.4339,155
74377,2014,64.55207,64.55207,541.4939,155
74378,2014,20.879065,20.879065,535.1875,155
74379,2014,22.450611,22.450611,1155.783,160
74380,2014,60.036438,60.036438,1114.0135,160
74381,2014,99.90859,99.90859,1072.4772,160
74382,2014,141.76158,141.76158,1031.203,160
74383,2014,184.45963,184.45963,990.2251,160
74384,2014,227.52658,227.52658,949.583,160
74385,2014,270.78552,270.78552,909.323,160
74386,2014,314.15613,314.15613,869.4992,160
74387,2014,357.59677,313.86078,830.1756,160
74388,2014,401.08356,295.45316,791.42786,160
74389,2014,444.6019,282.01666,753.346,160
74390,2014,488.14224,256.82706,716.0375,160
74391,2014,531.69806,214.85056,679.63055,160
74392,2014,575.2647,173.66959,644.2793,160
74393,2014,618.8387,133.895,610.1683,160
74394,2014,639.9315,97.21581,577.5182,160
74395,2014,606.62366,69.10643,546.59186,160
74396,2014,574.8823,60.6115,517.69934,160
74397,2014,544.98224,74.498825,491.20032,160
74398,2014,517.2437,81.89206,467.50287,160
74399,2014,492.03323,77.951065,447.0534,160
74400,2014,469.7587,70.363464,430.31573,160
74401,2014,450.85614,61.17087,417.73682,160
74402,2014,435.76514,51.456966,409.7002,160
74403,2014,424.8924,36.80552,406.47565,160
74404,2014,408.9285,21.747293,408.17725,160
74405,2014,392.12225,0.4053093,414.7444,160
74802,2014,2277.2463,19.600796,824.07794,900
74803,2014,2239.35,4.0958977,783.40625,900
74804,2014,2201.5417,1.8979243,743.1795,900
74805,2014,2163.7676,14.92402,703.4752,900
74806,2014,2126.0234,25.574268,664.3882,900
74807,2014,2088.3833,46.440273,626.0353,900
74808,2014,2050.854,37.68048,588.5612,900
74809,2014,2013.4432,12.397124,552.146,900
74810,2014,1976.1593,4.562841,517.0146,900
74811,2014,1939.0106,0.06402046,483.44797,900
74812,2014,1902.0066,21.134403,451.79608,900
74813,2014,1865.1572,50.166702,422.49045,900
74814,2014,1828.4731,38.95578,396.0531,900
74815,2014,1791.9658,6.6227875,373.09506,900
74816,2014,1755.6477,23.343859,354.2941,900
74870,2014,2050.2195,3.4437866,338.6546,920
74871,2014,2061.868,31.777325,340.9932,920
74872,2014,2074.5703,71.15127,348.6158,920
74873,2014,2055.7178,56.417347,361.18793,920
74874,2014,2036.9166,38.650337,378.21585,920
74875,2014,2019.0791,27.162264,399.12924,920
74876,2014,2002.2313,40.076927,423.35208,920
74877,2014,1986.3988,6.0243053,450.34995,920
75093,2014,226.63846,7.679248,552.79614,155
75094,2014,182.59122,28.851217,531.3651,155
75095,2014,138.55124,69.34442,513.0434,155
75096,2014,94.53125,94.53125,498.17477,155
75097,2014,50.613995,50.613995,487.07587,155
75098,2014,7.6560206,7.6560206,480.0086,155
75099,2014,33.75029,33.75029,1140.8743,160
75100,2014,74.39164,74.39164,1098.2504,160
75101,2014,115.38703,115.38703,1055.8075,160
75102,2014,157.79973,157.79973,1013.56946,160
75103,2014,200.88132,200.88132,971.5644,160
75104,2014,242.82445,242.82445,929.82495,160
75105,2014,284.02054,284.02054,888.38983,160
75106,2014,325.89963,325.89963,847.3049,160
75107,2014,368.22772,363.64,806.62476,160
75108,2014,410.86502,347.69397,766.41504,160
75109,2014,453.1965,316.62573,726.7551,160
75110,2014,494.40533,276.55612,687.74115,160
75111,2014,536.1409,237.62735,649.49066,160
75112,2014,578.2254,200.6912,612.148,160
75113,2014,620.5555,167.07585,575.89087,160
75114,2014,606.5309,139.20947,540.93866,160
75115,2014,571.0376,120.60164,507.56192,160
75116,2014,536.9659,115.79954,476.09323,160
75117,2014,504.60486,124.97909,446.93665,160
75118,2014,474.30573,137.135,420.57425,160
75119,2014,446.4893,132.92941,397.56293,160
75120,2014,421.64804,124.89351,378.5151,160
75121,2014,400.3369,115.008995,364.05396,160
75122,2014,383.146,103.379814,354.7412,160
75123,2014,370.6495,89.70167,350.98724,160
75124,2014,359.6749,66.31992,352.9695,160
75125,2014,340.3142,24.976868,360.59338,160
75126,2014,326.02097,10.794749,373.51337,160
75521,2014,2343.1943,3.092107,848.0959,900
75522,2014,2305.3984,33.32805,805.88824,900
75523,2014,2267.6204,41.857903,763.96295,900
75524,2014,2229.8884,57.39442,722.3705,900
75525,2014,2192.259,65.17727,681.17303,900
75526,2014,2154.7388,75.335754,640.448,900
75527,2014,2117.3347,96.21799,600.2928,900
75528,2014,2080.0544,68.58047,560.831,900
75529,2014,2042.9065,42.032066,522.221,900
75530,2014,2005.8992,18.12601,484.6677,900
75531,2014,1969.0419,28.849548,448.43768,900
75532,2014,1932.3446,59.361015,413.87976,900
75533,2014,1895.8179,86.985275,381.44968,900
75534,2014,1859.4731,76.96551,351.7375,900
75535,2014,1823.3225,47.41955,325.48926,900
75536,2014,1787.379,23.216106,303.60556,900
75537,2014,1751.657,8.852514,287.08685,900
75538,2014,1716.1713,6.5573506,276.89548,900
75539,2014,1680.9381,4.8390603,273.73932,900
75540,2014,1645.9752,9.039069,277.85828,900
75590,2014,1996.5889,7.7956944,394.15125,920
75591,2014,2008.6188,24.238123,396.17633,920
75592,2014,2021.7325,24.834806,402.80148,920
75593,2014,2005.9686,4.553481,413.80557,920
75594,2014,1986.6478,14.25846,428.85135,920
75595,2014,1968.245,27.706532,447.53088,920
75596,2014,1950.8546,4.9951916,469.4101,920
75597,2014,1934.5043,16.244019,494.0634,920
75598,2014,1919.2208,16.80809,521.09656,920
75813,2014,226.54941,8.4860525,506.17947,155
75814,2014,182.22638,4.832502,482.52695,155
75815,2014,137.91367,41.01476,462.13937,155
75816,2014,93.62808,83.96986,445.46588,155
75817,2014,49.44543,49.44543,432.9362,155
75818,2014,6.281439,6.281439,424.9174,155
75819,2014,34.336956,34.336956,1128.4744,160
75820,2014,78.05778,78.05778,1085.0746,160
75821,2014,121.94461,121.94461,1041.807,160
75822,2014,159.64781,159.64781,998.6898,160
75823,2014,193.9743,193.9743,955.7449,160
75824,2014,230.29349,230.29349,912.99756,160
75825,2014,269.06064,269.06064,870.4782,160
75826,2014,309.42465,309.42465,828.22314,160
75827,2014,350.83386,350.83386,786.27625,160
75828,2014,392.87762,380.54517,744.6907,160
75829,2014,435.2867,341.99344,703.53186,160
75830,2014,478.10895,304.8864,662.8804,160
75831,2014,521.24097,269.82202,622.83673,160
75832,2014,564.6108,237.70721,583.5273,160
75833,2014,608.1664,209.90134,545.11206,160
75834,2014,572.9373,188.2659,507.79507,160
75835,2014,537.6398,174.4898,471.8382,160
75836,2014,502.32425,171.18353,437.5778,160
75837,2014,467.33594,178.4599,405.4452,160
75838,2014,434.22202,192.47168,375.98734,160
75839,2014,403.4452,187.61842,349.88126,160
75840,2014,375.58142,179.45973,327.9292,160
75841,2014,351.32526,169.07643,311.0127,160
75842,2014,331.47034,155.71567,299.98526,160
75843,2014,316.8457,129.1024,295.50726,160
75844,2014,308.19727,92.94707,297.8743,160
75845,2014,289.87814,59.37263,306.928,160
